#Frame,Sentiment Label,Sentiment Score
2219,Anger,0.81534255
2220,Anger,0.8234036
2221,Anger,0.83759433
2222,Anger,0.7883988
2223,Anger,0.835802
2224,Anger,0.8118183
2225,Anger,0.870915
2226,Anger,0.8216082
2227,Anger,0.8944688
2228,Anger,0.85793644
2229,Anger,0.87262386
2230,Anger,0.8641911
2231,Anger,0.8061722
2232,Anger,0.8405609
2233,Anger,0.8632395
2234,Anger,0.8001895
2235,Anger,0.7812315
2236,Anger,0.7857573
2237,Anger,0.8117083
2238,Anger,0.85488635
2239,Anger,0.84231925
2240,Anger,0.77703786
2241,Anger,0.81990445
2242,Anger,0.7412718
2243,Anger,0.769911
2244,Anger,0.78016365
2245,Anger,0.8075126
2246,Anger,0.8080697
2247,Anger,0.7816348
2248,Anger,0.8345306
2249,Anger,0.7892991
2250,Anger,0.75968397
2251,Anger,0.78705984
2252,Anger,0.7782076
2253,Anger,0.8119442
2254,Anger,0.79930437
2255,Anger,0.66422546
2256,Anger,0.77469605
2257,Anger,0.8065248
2258,Anger,0.83810204
2259,Anger,0.83890986
2260,Anger,0.7550933
2261,Anger,0.7958458
2262,Anger,0.8200305
2263,Anger,0.7927514
2264,Anger,0.823104
2265,Anger,0.81138074
2266,Anger,0.81661576
2267,Anger,0.80231375
2268,Anger,0.78666663
2269,Anger,0.83063304
2270,Anger,0.81617266
2271,Anger,0.7987908
2272,Anger,0.82224154
2273,Neutral,0.38136274
2274,Sad,0.38320014
2275,Sad,0.6765362
2276,Sad,0.45047972
2277,Surprise,0.43273845
2278,Sad,0.38347977
2279,Surprise,0.33919746
2280,Sad,0.5961175
2281,Sad,0.4807968
2282,Neutral,0.45082378
2283,Neutral,0.45000926
2284,Neutral,0.40266922
2285,Neutral,0.45142895
2286,Surprise,0.34450638
2287,Surprise,0.45398894
2288,Surprise,0.6807473
2289,Sad,0.4156624
2290,Sad,0.42014802
2291,Sad,0.5736168
2292,Sad,0.6624788
2293,Sad,0.61906993
2294,Sad,0.5149979
2295,Sad,0.36887506
2296,Neutral,0.43069568
2297,Sad,0.52969146
2298,Sad,0.54854155
2299,Sad,0.46021467
2300,Neutral,0.37545034
2301,Neutral,0.344997
2302,Neutral,0.3438575
2303,Neutral,0.41856456
2304,Neutral,0.3785938
2305,Neutral,0.40301847
2306,Anger,0.5243042
2307,Anger,0.5263199
2308,Anger,0.5266412
2309,Anger,0.57835746
2310,Anger,0.49679893
2311,Anger,0.5165926
2312,Anger,0.5198505
2313,Anger,0.5277324
2314,Anger,0.44307253
2315,Anger,0.64789355
2316,Anger,0.6601645
2317,Anger,0.5826938
2318,Anger,0.6007439
2319,Anger,0.60739017
2320,Anger,0.5957346
2321,Anger,0.56112564
2322,Anger,0.58614236
2323,Anger,0.6028323
2324,Anger,0.5676241
2325,Anger,0.5290425
2326,Anger,0.5487943
2327,Anger,0.49590144
2328,Anger,0.49069467
2329,Anger,0.5194111
2330,Anger,0.53014153
2331,Anger,0.5956368
2332,Anger,0.57532704
2333,Anger,0.5616084
2334,Anger,0.6593909
2335,Anger,0.59524804
